"","date","time","people","status","title","content"
"52","<U+00A0>105/08/19","<U+00A0>15:37:27","<U+00A0>陳志德","<U+00A0>副總經理","<U+00A0>
公告本公司辦理現金減資完成資本額變更登記
(補充說明換股作業計畫內容""陸、二、舊股票最後過戶日"")","1.主管機關核准減資日期:105/07/22
2.辦理資本變更登記完成日期:105/08/10
3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:
現金減資前後對每股淨值影響，以105年第2季之財務報表數字設算如下：
(1)現金減資前：本公司實收資本額為新台幣1,330,192,550元，流通在外股數
132,575,673股(已扣除庫藏股443,582股)，每股淨值新台幣22.27元。
(2)現金減資後：本公司實收資本額為新台幣1,064,647,240元，流通在外股數
106,109,694股(已扣除庫藏股355,030股)，每股淨值新台幣25.32元。
4.預計換股作業計畫:
壹、本公司業經金融監督管理委員會中華民國105年7月22日金管證發字第1050027010
號函申報生效，核准辦理減資銷除股份，擬辦理股票全面換發作業，並依臺灣證券交
易所股份有限公司「上市公司換發有價證券作業程序」之規定訂定本計畫。
貳、本次全面換票作業應換發之股票為歷年已發行之全部普通股股票133,019,255股，
每股面額新台幣壹拾元，總金額計新台幣1,330,192,550元整。
參、本次現金減資新台幣 265,545,310元，銷除已發行股份26,554,531股，以調整資
本結構及提升股東權益報酬率：依公司法第168條之規定，減少資本應依股東所持股份
比例減少之，減少比率為19.96292266 %。
肆、減資後換發股份總數及總金額：
一、減資後換發股數：106,464,724股。
二、每股金額：10元。
三、減資後換發金額：1,064,647,240元。
伍、本次減資銷除股份換發新股票(採無實體發行)，依「減資換股基準日」之股東名
簿記載各股東持有股份分別計算，每仟股換發800.3707734股(即每仟股減少
199.6292266股)；減資後未滿一股之畸零股，得由股東自減資換股停止過戶日起5日內
向本公司股務代理機構辦理合併湊成整股之登記，未拼湊或拼湊後仍不足一股者，按
每股面額10元計算給付現金，計算至元為止（元以下捨去），所有不滿壹股之普通股
畸零股授權董事長洽特定人以面額10元認購之。減資後新股之權利義務與原發行之股
份相同。
陸、減資換發股票日程：預計 (預計之時程將因交易所核備函作調整)
一、舊股票最後交易日：民國105年9月12日。
二、舊股票最後過戶日：民國105年9月17日。
                      (因適逢假日，故請提前於105年9月14日辦理)
三、舊股票停止過戶期間：民國105年9月18日至105年9月27日止。
四、舊股票停止買賣期間：民國105年9月13日至105年9月27日止。
五、現金減資換發股票基準日：民國105年9月22日。
六、有價證券換發日：民國105年9月28日。
七、新有價證券上市暨舊有價證券終止上市買賣日期：民國105年9月28日。
八、現金減資退還股款發放日：民國105年9月28日。
柒、換發股票之程序及手續：
一、由於本公司已採無實體發行有價證券，即屆時將不再發行現券，故請尚未在證券
商處開設集保戶之股東，儘速至往來證券商開立集保帳戶，以利辦理換發作業。
二、於停止過戶日前持有現股之舊票且已辦妥過戶者，股東應持舊股票，連同本公司
股務代理機構元大證券股份有限公司股務代理部寄發之股票換發申請書、原留印鑑及
集保存摺影本等，至本公司股務代理機構辦理換發手續。
三、於停止過戶日前持有現股之舊票未能辦妥過戶者，須俟新股發放日(105年9月28日
)後，股東請備妥舊股票、過戶通知書、證明文件（買進報告書或股票領回號碼清單或
證券交易稅單）、集保存摺影本、身份證正反面影印本及原留印鑑章，至本公司股務
代理機構辦理過戶及換發手續。
四、已送存證券集保帳戶之股票，由台灣集中保管結算所股份有限公司於新股上市買
賣日統一換發為無實體之新股上市買賣，不需辦理任何手續。
五、換發地點：台北市大同區承德路三段210號地下一樓，元大證券股份有限公司股
務代理部，電話：（02）2586-5859。
5.預計減資新股上市後之上市普通股股數:106,464,724股
6.預計減資新股上市後之上市普通股股數占已發行普通股比率
 （減資後上市普通股股數/減資後已發行普通股股數）:100%
7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低
  之因應措施:不適用
8.其他應敘明事項:本公司辦理現金減資變更登記業經經濟部商業司105年08月10日
經授商字第10501187980號函核准登記在案，本公司收文日期為105年08月12日。"
"53","<U+00A0>105/08/19","<U+00A0>15:45:24","<U+00A0>吳田玉","<U+00A0>營運長","<U+00A0>
公告本公司日月光半導體製造股份有限公司一百年度
有擔保普通公司債甲券~戊券到期","1.事實發生日:105/08/19
2.公司名稱:日月光半導體製造股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:日月光半導體製造股份有限公司一百年度有擔保
普通公司債甲券~戊券(簡稱:00日月光1A~00日月光1E；代碼:B67512~B67516)
於本日(105年8月19日)到期。
6.因應措施:無。
7.其他應敘明事項:於到期日之次一營業日(105年8月22日)終止上櫃買賣。"
"54","<U+00A0>105/08/19","<U+00A0>15:51:56","<U+00A0>何繼武","<U+00A0>總經理","<U+00A0>
代子公司Silver Star Developments Ltd.公告董事會決議
新增資金貸與金額美金2仟1佰萬元","1.事實發生日:105/08/19
2.接受資金貸與之:
(1)公司名稱:神達投資控股(股)公司(以下簡稱MHC)
(2)與資金貸與他人公司之關係:
MHC為提供資金貸與公司-Silver Star Developments Ltd.之最終母公司
(3)資金貸與之限額(仟元):6671006
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):656775
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):656775
(8)本次新增資金貸與之原因:
支應集團營運需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):7806399
(2)累積盈虧金額(仟元):885957
5.計息方式:
無
6.還款之:
(1)條件:
視資金狀況而定
(2)日期:
視資金狀況於貸與期限內還款
7.迄事實發生日為止，資金貸與餘額(仟元):
9972672
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
30.43
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無"
"55","<U+00A0>105/08/19","<U+00A0>15:55:58","<U+00A0>劉明怡","<U+00A0>財務處協理","<U+00A0>
代子公司柏霆(蘇州)光電科技有限公司公告累積取得有價證券
達公告標準","1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
利多多公司理財商品(保證收益-現金管理1號)
2.事實發生日:105/8/19~105/8/19
3.交易數量、每單位價格及交易總金額:
累積交易總金額：人民幣36,500仟元(約新台幣172,718仟元)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人：上海浦發銀行
與公司關係：無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
一次付清
10.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
人民幣36,500仟元(約新台幣172,718仟元)
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產之比例：5.29%
占業主權益之比例：6.47%
營運資金數額：新台幣344,204仟元
13.經紀人及經紀費用:
不適用
14.取得或處分之具體目的或用途:
投資理財/保收益型理財存款
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:否
17.董事會通過日期:
不適用
18.監察人承認日期:
不適用
19.本次交易會計師出具非合理性意見:否
20.其他敘明事項:
無"
"56","<U+00A0>105/08/19","<U+00A0>15:57:18","<U+00A0>林傳捷","<U+00A0>董事長","<U+00A0>
公告本公司民國105年7月自結合併損益","1.事實發生日:105/08/19
2.公司名稱:新美齊股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
本公司民國105年7月單月自結稅前損益為新臺幣23,490(仟元),民國105年7月累計
自結稅前損益為新臺幣-20,534(仟元),相關資訊可至公開資訊觀測站之營運概況-
自結損益專區查詢。
6.因應措施:無。
7.其他應敘明事項:無。"
"57","<U+00A0>105/08/19","<U+00A0>16:03:26","<U+00A0>陳修偉","<U+00A0>資深副總經理","<U+00A0>
元大金控代子公司KKTrade Securities公告股東臨時會
重要決議事項","1.股東臨時會日期:105/08/19
2.重要決議事項:
(1)增資泰銖10億元
(2)公司名稱由「KKTrade Securities Company Limited」更名為「Yuanta Securities
(Thailand) Company Limited」
(3)修改公司章程
(4)選任陳麒漳先生擔任董事
3.其他應敘明事項:董事新任案將俟當地主管機關核准後，進行後續相關程序。"
"58","<U+00A0>105/08/19","<U+00A0>16:12:49","<U+00A0>陳修偉","<U+00A0>資深副總經理","<U+00A0>
元大金控代子公司KKTrade Securities公告董事異動","1.發生變動日期:105/08/19
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:自然人董事
3.舊任者職稱、姓名及簡歷:不適用
4.新任者職稱、姓名及簡歷:陳麒漳先生/元大證券總經理
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:新任
6.異動原因:新任
7.新任者選任時持股數:不適用
8.原任期（例xx/xx/xx ~ xx/xx/xx）:NA
9.新任生效日期:不適用
10.同任期董事變動比率:1/6
11.同任期獨立董事變動比率:不適用
12.同任期監察人變動比率:不適用
13.屬三分之一以上董事發生變動（請輸入是或否）:否
14.其他應敘明事項:董事新任案將俟當地主管機關核准後生效,並進行後續相關程序。"
"59","<U+00A0>105/08/19","<U+00A0>16:17:30","<U+00A0>伍蔣清明","<U+00A0>總經理","<U+00A0>
公告本公司辦理第五次庫藏股註銷完成實收資本額變更登記事宜","1.主管機關核准減資日期:NA
2.辦理資本變更登記完成日期:105/08/19
3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:
(1)庫藏股股份註銷減資前:本公司實收資本額為新台幣1,854,142,000元，
流通在外股數為185,414,200股，每股淨值為新台幣14.95元。
(2)庫藏股股份註銷減資後:本公司實收資本額為新台幣1,844,242,000元，
流通在外股數為184,424,200股，每股淨值為新台幣15.03元。
4.預計換股作業計畫:不適用
5.預計減資新股上市後之上市普通股股數:184,424,200股
6.預計減資新股上市後之上市普通股股數占已發行普通股比率
 （減資後上市普通股股數/減資後已發行普通股股數）:100%
7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低
  之因應措施:不適用
8.其他應敘明事項:本公司於105/08/19接獲經濟部之變更登記核准函，特此公告。"
"60","<U+00A0>105/08/19","<U+00A0>16:17:52","<U+00A0>李明倫","<U+00A0>副總經理","<U+00A0>
代子公司廣州市久和醫療器械有限公司公告總經理異動","1.董事會決議日期或發生變動日期:105/08/19
2.人員別（請輸入董事長或總經理）:總經理
3.舊任者姓名及簡歷:黃士芬/廣州市久和醫療器械有限公司總經理
4.新任者姓名及簡歷:陳光宇/大中華區總經理
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:辭職
6.異動原因:個人因素辭職
7.新任生效日期:105/08/22
8.其他應敘明事項:舊任總經理辭職日為105/08/22，其職務由大中華區總經理陳光宇先生
暫代，待新任經理人就任後將另行公告。"
"61","<U+00A0>105/08/19","<U+00A0>16:20:03","<U+00A0>蔡文珍","<U+00A0>協理","<U+00A0>
105年第2季營收申報數與會計師核閱數差異說明
並更正105年4-6月營收金額及營收累計數","1.事實發生日:105/08/19
2.公司名稱:雷虎科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:不適用
6.報導內容:不適用
7.發生緣由:105年第2季營收申報數與會計師核閱數差異係因集團
銷售策略調整,將德國子公司轉型為發貨倉庫而生逆流交易,故會
計師予以合併沖銷所致。
茲將第2季營收更正如下:
                      原申報營收金額      更正後營收金額   單位:仟元
                     ----------------    ----------------
                     單月     累計數       單月    累計數
                    -------  --------    -------   -------
             4月    59,834   272,863      29,431   242,460
             5月    58,242   352,174      57,002   320,530
             6月    62,546   415,161      62,152   384,426
8.因應措施:無
9.其他應敘明事項:無"
"62","<U+00A0>105/08/19","<U+00A0>16:29:24","<U+00A0>羅永勵","<U+00A0>財務部協理","<U+00A0>
代子公司(中國正新)補充公告自地委建研發中心二期土建合同
契約相對人","1.契約種類:自地委建
2.事實發生日:105/8/19~105/8/19
3.契約相對人及其與公司之關係:
契約相對人：江蘇省建工集團有限公司
與公司之關係：非關係人
4.契約主要內容（含契約總金額、預計參與投入之金額及契約起迄日期）
、限制條款及其他重要約定事項:
契約總金額：人民幣39,800,000元折合約新台幣
188,170,420(NTD:RMB=4.7279)
5.專業估價者事務所或公司名稱及其估價結果:
不適用
6.不動產估價師姓名:
不適用
7.不動產估價師開業證書字號:
不適用
8.取得之具體目的:
提升輪胎研發及測試能力
9.本次交易表示異議之董事意見:
無
10.本次交易為關係人交易:否
11.董事會通過日期:
2016.03.11
12.監察人承認或審計委員會同意日期:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否
14.是否尚未取得估價報告:否
15.尚未取得估價報告之原因:

16.與交易金額比較有重大差異原因及會計師意見:
不適用
17.其他敘明事項:
第一次公告於2016.03.11董事會決議通過公告。"
